1 Q0 42920
1 P0 10263
1 SP 130406
1 FF 145790
1 DI 22770
1 CC 26353
1 DD 3341
1 VM 72673
1 AO 3313
1 DA 99616
1 WW 4655
1 VA 17163
1 VS 16184
1 II 23
1 ZZ 28188
1 CS 10508
1 DT 53
1 DR 115
1 DP 20
1 PR 11423
1 AQ 46277
1 PP 5577
1 PT 265
1 PX 7594
1 NC 155454
1 RG 21482
1 PD 889
1 NP 101253
1 RN 2787
1 PI 1618
2 NP Escola_de_Candidats -11.5253776142
2 ZZ 1116 -8.45489216522
2 ZZ 1114 -10.2466516344
2 ZZ 1115 -10.2466516344
2 ZZ 1113 -9.55350445389
2 ZZ 1110 -10.2466516344
2 VM veiés -9.80743084415
2 VM existan -11.1937252053
2 NP Electrostal -10.8322304336
2 ZZ 1118 -9.55350445389
2 NP Sam -10.4267653255
2 AQ lacònica -10.7424003564
2 NC monsenyor -11.2609579663
2 RG fiere -9.97497065416
2 NP Palau_d'_Hivern -8.88632028454
2 VM debutà -10.5005780247
2 NP Fleischer_Studios_de_Max -11.5253776142
2 NP Qataban -11.5253776142
2 NP Capitolinus -11.5253776142
2 NP Mintz -11.5253776142
2 AQ anti-militaristes -10.7424003564
2 NC bojeria -11.9541051469
2 VM trairen -11.1937252053
2 VM especificar -10.5005780247
2 NP Berga-Lluçà -11.5253776142
2 NC psicológico -11.9541051469
2 NP Pep_Mosca -11.5253776142
2 NP Administración -11.5253776142
2 NC dulce -10.8554928582
2 VM animà -11.1937252053
2 AQ nation -10.7424003564
2 NP Santos -11.5253776142
2 AQ religiosidad -10.7424003564
2 NC infant -9.5562098741
2 NC marjal -11.9541051469
2 NP Dijon-Lió -11.5253776142
2 RG mirandae -9.2818234736
2 NP La_Finale -11.5253776142
2 NC límite -11.9541051469
2 NP Desglossari -11.5253776142
2 NC contaminación -11.9541051469
2 NP Chamán -10.8322304336
2 NP Gran_Premi_de_Mende -11.5253776142
2 NP R._Pommer -11.5253776142
2 NP Pacífic_Est -11.5253776142
2 AQ diplomàtica -9.64378806772
2 NP Castell_de_el_Puig -11.5253776142
2 NC importantes -11.9541051469
2 NC límits -8.34318723426
2 AQ ultra-legitimistes -10.7424003564
2 AQ intermezzo -10.7424003564
2 VM sobreviurien -11.1937252053
2 RG novaebritanniae -9.2818234736
2 NC oportunitat -8.86306269354
2 NP Gramática_Bascongada -11.5253776142
2 NP Vesta -11.5253776142
2 AQ assetjant -10.7424003564
2 NC movimiento -11.9541051469
2 NP A._W._J. -9.44593607248
2 NC forces -6.60224701343
2 NC qüestions -9.38915578944
2 NP Jacobi -11.5253776142
2 AQ mortal -9.13296244395
2 NP Eumo_Editorial -10.139083253
2 WW 10_d'_agost_de_1874 -8.44569718971
2 NP Jacobs -11.5253776142
2 NP Publi_Semproni_Tudità -10.8322304336
2 NP Vivers -10.8322304336
2 NP Papianistes_Obra -11.5253776142
2 ZZ 1.000_m -10.2466516344
2 NP A._&_Amiet -10.139083253
2 NP Luci_Antisti_Vet -10.8322304336
2 NP Kustner -9.91593970173
2 AQ consecutiva -10.0492531758
2 VM desgasten -11.1937252053
2 NC popularitat -8.62190063673
2 NP Gonna_Play_This_Old_Piano -11.5253776142
2 NP L.B. -9.04047096437
2 NC salines -11.2609579663
2 NP K._&_Retallick -10.4267653255
2 ZZ 42è -9.55350445389
2 NP Satanàs_Cor_Petit -11.5253776142
2 ZZ 5310 -10.2466516344
2 RG ceii -8.87635836549
2 VM Dividim -11.1937252053
2 NP Truman_Capote -11.5253776142
2 NP Saldías -11.5253776142
2 NP Babel -10.4267653255
2 AQ andorrà -9.64378806772
2 NP Gandia -9.12748234136
2 NP Daniel_Davis -11.5253776142
2 NP Lucius_Calpurnius_Piso -9.5794674651
2 ZZ 84-95437-10-4 -10.2466516344
2 VM Apel·les -10.0951129166
2 NC procediment -9.87466360522
2 NP Convent_de_Sant_Guillem_d'_Aquitània -11.5253776142
2 NP Huayna_Cápac -11.5253776142
2 NP O.L. -9.12748234136
2 NC satrapia -9.65152005391
2 NP Límit_de_Chandrasekhar -11.5253776142
2 NP Keteleeria -11.5253776142
2 NP Derwent -11.5253776142
2 AQ philosopher -10.7424003564
2 NP SS-Sanitäts-Abteilung -11.5253776142
2 NC marxant -11.9541051469
2 VM distingir -8.19799293171
2 NP C._&_Rueda -10.8322304336
2 NC via_Làctia -11.9541051469
2 VM produeixin -10.5005780247
2 NC metralladores -9.5562098741
2 NC arquitectónico -11.9541051469
2 AQ nordeuropea -10.7424003564
2 NP Dominica -10.8322304336
2 NC gridcolor -11.2609579663
2 NP Ortega -10.8322304336
2 NC dracs -10.0081949978
2 NP Moià -9.73361814493
2 NP Virgins -11.5253776142
2 VM existeixo -11.1937252053
2 VM deteriorà -10.5005780247
2 NC alliberador -11.9541051469
2 NC enamorat -10.5678107858
2 NP Paetelia -11.5253776142
2 ZZ 8_metres -8.86035727333
2 NP Ajuntament_de_Palma -10.4267653255
2 NP Phileus -10.8322304336
2 NP Bassas -11.5253776142
2 VM pesava -11.1937252053
2 NP Embaixada_Espanyola -11.5253776142
2 VM Pertanyé -10.0951129166
2 NC quàdruple-doble -11.2609579663
2 AQ submarí -9.13296244395
2 VM accentuant -11.1937252053
2 NP Quins -11.5253776142
2 AQ sinonims -10.7424003564
2 NP Waldersee -11.5253776142
2 NP Alt_Consell -11.5253776142
2 NP Isaac_Titsingh -10.139083253
2 VM stevia -11.1937252053
2 NP Grup_d'_Exèrcits_I -11.5253776142
2 RG en_cos_i_ànima -9.2818234736
2 NC contaminants -8.86306269354
2 NP Jean-Philippe_Rameau -11.5253776142
2 AQ caldeus -10.7424003564
2 ZZ 1524-1550 -10.2466516344
2 NP Guy_de_Maupassant -11.5253776142
2 NP This_Girl -11.5253776142
2 NP Baró_de_Rayleigh -11.5253776142
2 NP Navy_Distinguished_Service_Medal -11.5253776142
2 NC oxidació-reducció -11.9541051469
2 NP Richard_Wilson -11.5253776142
2 ZZ 7_% -10.2466516344
2 NP Alcaldessa_de_Sotorribas -11.5253776142
2 ZZ 190100-2 -10.2466516344
2 NP Philaenis -11.5253776142
2 NC retards -11.9541051469
2 RG point -9.97497065416
2 NC acutus -11.2609579663
2 NP Parada -11.5253776142
2 NP Marina_de_el_Regne_Unit -11.5253776142
2 NP Metrònom -11.5253776142
2 NP Església_d'_Escòcia -11.5253776142
2 VM extreu -10.0951129166
2 NP The_Cold_Rush -11.5253776142
2 NC llançador -10.8554928582
2 VM reconstruït -8.70881855548
2 NC nizam -11.9541051469
2 NP Sant_Iscle_de_Vallalta -11.5253776142
2 NP Semestre -11.5253776142
2 NC fracàs -8.86306269354
2 AQ monàstics -9.64378806772
2 VM pogué -8.19799293171
2 NC origen -6.84211735855
2 NP Then_Who_Will_Protect_Big_Oil -11.5253776142
2 NC vaixells_pesquers -11.9541051469
2 VM haguda -11.1937252053
2 NP Cambra_Pintada -11.5253776142
2 ZZ 70_m -9.55350445389
2 NP Regio_de_els_Llacs -11.5253776142
2 NP Comanda_de_Santa_Maria_d'_Ulldecona -11.5253776142
2 VM Malmesa -11.1937252053
2 NC soldat -8.95837287335
2 NP Marcus_Pilius -11.5253776142
2 ZZ 1955-1956 -9.55350445389
2 NP Onso_Films -11.5253776142
2 NP Eudoranor -11.5253776142
2 NP Pal -11.5253776142
2 NP Monestir_de_Santa_Maria_de_Cadins -11.5253776142
2 NC olivers -11.2609579663
2 NC transformació -9.2460549458
2 VM diluirien -11.1937252053
2 WW 15_de_març_de_1919 -8.44569718971
2 NC olivera -10.8554928582
2 NP Gaspard_Van -10.8322304336
2 VM virar -11.1937252053
2 NC habilitat -8.26522569279
2 NP Jordi_Bargalló -11.5253776142
2 NC money -10.8554928582
2 NP Tewdwr -8.9604282567
2 NP Perversa -11.5253776142
2 VM omès -11.1937252053
2 VM connecta -9.40196573604
2 NP Raga -11.5253776142
2 ZZ 5.174 -10.2466516344
2 NC cristianisme -8.81861093097
2 AQ ventós -10.7424003564
2 NP Rodalies_Renfe_de_Barcelona -11.5253776142
2 NP Yoshitane -9.91593970173
2 ZZ 70_% -8.86035727333
2 NC macrocarpus -11.9541051469
2 NC torpedes -10.8554928582
2 NP Catalina_Homar -11.5253776142
2 NP Catherine_Burns -11.5253776142
2 NP Gentile -10.8322304336
2 NP Standartenführer_Karl_Kreutz -10.8322304336
2 ZZ 106.502 -10.2466516344
2 NP Consell_de_el_País_Valencià -9.22279252117
2 RG LLavors -9.97497065416
2 VM devia -8.89114011227
2 VM incendia -11.1937252053
2 NP Similarly -11.5253776142
2 NC març-abril -11.9541051469
2 ZZ vol.21 -10.2466516344
2 NP Medma -11.5253776142
2 NP Terres_de_l'_Ebre_Televisió -11.5253776142
2 NP Pas -11.5253776142
2 NP Campus_de_la_University -11.5253776142
2 NC kabilenys -11.9541051469
2 NC micrometeorits -11.2609579663
2 NP Conscience -11.5253776142
2 NC juzgado -11.9541051469
2 NP Estret_de_Gibraltar -9.91593970173
2 VM despertant -11.1937252053
2 VM Ocuparia -11.1937252053
2 NC incubació -11.2609579663
2 VM www.escritoras.com; -11.1937252053
2 VM pren -7.82642937528
2 NC turisme -8.81861093097
2 NP Antonio_Conde_Parcials -10.4267653255
2 VM costà -9.80743084415
2 NP C.V._de_Rocafort -11.5253776142
2 AQ administratives -9.64378806772
2 VM preu -11.1937252053
2 VM pres -8.62877584781
2 NP Pau -7.65417660325
2 NP Uzbekistan -10.8322304336
2 NP Tro-Bro-Léon -11.5253776142
2 NP Saxònia -10.4267653255
2 NC vitalitat -11.2609579663
2 NP Medios -11.5253776142
2 NC bòveda -11.9541051469
2 NP Brownsville -11.5253776142
2 NP Hansen -11.5253776142
2 NC verch -10.5678107858
2 AQ rocosos -9.64378806772
2 NC barrejada -11.9541051469
2 NC invertida -10.5678107858
2 AQ últimos -10.7424003564
2 AQ taronjós -10.0492531758
2 NP Sánchez_Ayuso_de_el_Col·legi_d'_Economistes_de_València -11.5253776142
2 NP Búfal_Bill -11.5253776142
2 AQ intraocular -9.64378806772
2 PD aquell -4.99833776629
2 NP Pedro_Antonio_Fernández_de_Córdoba -11.5253776142
2 NP La_Chusquea -11.5253776142
2 NC pluvialis -10.8554928582
2 NC clàusules -11.9541051469
2 AQ amoniacal -10.7424003564
2 NP Nadal_de_el_Museu_d'_Art_Modern_de_Nova_York -11.5253776142
2 AQ nova -5.37642434137
2 NP Luci_Apuleu -11.5253776142
2 AQ mediambientals -9.35610599527
2 VM assedegat -11.1937252053
2 NC estripada -11.9541051469
2 AQ novo -10.7424003564
2 WW 17_de_juliol_de_1932 -8.44569718971
2 NP Mafiosi -10.8322304336
2 NP Heiji_Hattori_Vs._Shinichi_Kudo -11.5253776142
2 NP Exèrcit_Revolucionari_Nacional_de_la_República_de_Xina -11.5253776142
2 NP Bathurst -11.5253776142
2 RG Amb_aquesta_finalitat -9.97497065416
2 NP Blotto -10.8322304336
2 NP Wujiapingià -11.5253776142
2 VM acompanyà -9.80743084415
2 NP Razes -11.5253776142
2 NP Pozuelos -11.5253776142
2 NP RNE -11.5253776142
2 NP Registeel -11.5253776142
2 VM reencarnar -11.1937252053
2 NP RNA -11.5253776142
2 NP Sáez -10.8322304336
2 PP se -8.62640627639
2 NC poemas -11.2609579663
2 NC tribunat -11.9541051469
2 NC qüestionament -11.9541051469
2 NP Vestrici_Espurina -11.5253776142
2 NP BBC_Online_Science -11.5253776142
2 ZZ 1,75m -10.2466516344
2 NC publicaciones -11.9541051469
2 NP Suicune -11.5253776142
2 AQ guipuscoà -10.7424003564
2 NP PRM -11.5253776142
2 NC tribunal -9.12089180285
2 NC corresponsals -11.9541051469
2 AQ delicat -10.7424003564
2 NP Germans_Xuriguera -10.4267653255
2 NP Puig_Laporta_PEUGEOT_Enllaços -11.5253776142
2 VM reduït -8.2492862261
2 NC post-guerra -10.8554928582
2 VM Tornà -9.80743084415
2 VM reduïx -11.1937252053
2 VM sé -9.40196573604
2 NP Dankon -11.5253776142
2 NP Ecologia -10.8322304336
2 ZZ 7.089 -10.2466516344
2 ZZ 12251 -9.14803934578
2 NP Junceda -11.5253776142
2 PP s' -7.01696836396
2 ZZ 7.080 -10.2466516344
2 NC textura -10.1623456777
2 NP C.I.R. -11.5253776142
2 VM rebatre -10.5005780247
2 NP Mark_Knowles -11.5253776142
2 VM van -7.15067393743
2 NP Ayer -10.139083253
2 NP Pisandre_de_Rodes -11.5253776142
2 NC ascetici -11.9541051469
2 VM fent_referència -10.5005780247
2 AQ litúrgic -10.7424003564
2 AQ analògic -10.0492531758
2 NP Juncosa -11.5253776142
2 AQ incapaços -9.35610599527
2 NP Castell_de_Pradell -11.5253776142
2 NP Alex_Garland -11.5253776142
2 RG zenshu -9.2818234736
2 NP Castell_de_Peralada -11.5253776142
2 NP Haustuckviertel -11.5253776142
2 NP Asatte -11.5253776142
2 NP Verinòpolis -10.4267653255
2 NP Alacantí_Castell -11.5253776142
2 NP Luci_Calpurni_Pisó -8.58093863499
2 NC heymonsi -11.9541051469
2 NC hemopoyesi -11.9541051469
2 NP Segon_Tractat_de_Partició_ENDOFARTICLE -11.5253776142
2 AQ aqueu -10.7424003564
2 NC hobbit -11.9541051469
2 VM trien -9.80743084415
2 NP Faustí_Barberà -11.5253776142
2 RG ça -9.2818234736
2 VM esdevingués -11.1937252053
2 VM atenuar -11.1937252053
2 AQ aquea -10.7424003564
2 VM comencessin -11.1937252053
2 NP Tardor -11.5253776142
2 NP Armande_Voizin -11.5253776142
2 NP PM_Bones_Pràctiques -11.5253776142
2 NP Physical_Geology -11.5253776142
2 NP Ruleta -11.5253776142
2 NP Jean_Cocteau_Els -11.5253776142
2 NP Pompeius_Planta -11.5253776142
2 NC olives -11.2609579663
2 NC oliver -11.9541051469
2 NP Delta_Cefeida -11.5253776142
2 NP Ranking_Mundial_de_la_Viticultura -11.5253776142
2 NC florido -11.9541051469
2 VM precedit -9.40196573604
2 NP Nord-oest_Argentí -11.5253776142
2 NP Marge -10.4267653255
2 NC florida -11.9541051469
2 VM contraria -11.1937252053
2 VM testimoniar -11.1937252053
2 NC parisenc -11.9541051469
2 VM precedia -10.5005780247
2 VM contrastada -10.5005780247
2 NP Mecànica_Industrial -11.5253776142
2 NC fotosíntesi -10.5678107858
2 NP Alejo_Stivell -11.5253776142
2 NP Gran_Premi_Saint-Yves -11.5253776142
2 VM restablerta -10.0951129166
2 VM defensava -8.79582993247
2 NC lliurats -11.9541051469
2 NP Dret_Constitucional -11.5253776142
2 RG en_vida -8.18321118493
2 NP Hisenda_de_el_Directori -11.5253776142
2 VM esmentades -8.42113648303
2 VM abism -11.1937252053
2 AQ vitalici -8.79649020733
2 NP Proposte -11.5253776142
2 NP Minneapolis -11.5253776142
2 NP Doncaster_Yorkshire_de_el_Sud_S' -11.5253776142
2 NP Joan_Bassegoda -10.8322304336
2 NP Polifantes -11.5253776142
2 NP Modern_English_Usage -10.8322304336
2 NP Bizantí -10.8322304336
2 NP Decret_de_Nova_Planta -10.8322304336
2 VM manejarem -10.5005780247
2 NP Sussex -11.5253776142
2 NP Marmita_Foradada -11.5253776142
2 NP Jeff_Scott_Soto -10.8322304336
2 NP Al-Mukalla -11.5253776142
2 VM disputaven -11.1937252053
2 NP Orde_de_el_Toisó_d'_Or -11.5253776142
2 NP Basilosaure -10.8322304336
2 NC eixement -11.9541051469
2 NP San_Romano -11.5253776142
2 NP Viriat -10.8322304336
2 NP Côte_Varoise -10.8322304336
2 NP Rei_de_els_Britons_Biografia -11.5253776142
2 NP Oz -10.4267653255
2 NP Carlo_Marsuppini -11.5253776142
2 NP Servidor_HTTP_Apache -11.5253776142
2 AQ analítiques -10.0492531758
2 NP Areois -11.5253776142
2 AQ exquisides -10.7424003564
2 ZZ 185 -8.30074148539
2 VM atenent -10.0951129166
2 NP Kobe_Gattai -11.5253776142
2 NC meeting -11.9541051469
2 NP Segundo_Tono -11.5253776142
2 NP Tinent_Coronel_Howard_Kippenberger -11.5253776142
2 NC cornisa -11.2609579663
2 NC submarí -10.3446672345
2 WW 21_de_setembre -7.75255000915
2 NP Júlia_Major -10.4267653255
2 NP Presó -11.5253776142
2 AQ cartaginesa -9.35610599527
2 NC junt -9.46919849711
2 NP Os -10.139083253
2 NP Helen_Mirren -10.8322304336
2 AQ japonica -9.35610599527
2 NC candilejas -11.9541051469
2 WW 26_de_juny_de_2005 -8.44569718971
2 NP Can_Pedró -10.4267653255
2 VM massacrats -10.5005780247
2 NC professional -9.31504781729
2 NP Escola_de_el_Cuir -11.5253776142
2 NP Tornet -11.5253776142
2 NP Mindanao -11.5253776142
2 NP Ptolemeu_X_Alexandre_I -11.5253776142
2 ZZ quinze_quilòmetres -10.2466516344
2 NC implementació -10.8554928582
2 NP Chick_Boyle -11.5253776142
2 NP Documental -11.5253776142
2 NC kitty -11.9541051469
2 NP Rhoda_Penmark -11.5253776142
2 VM rebentat -11.1937252053
2 NP Eumedes -11.5253776142
2 NP Metodes -11.5253776142
2 NP Gwen_French -11.5253776142
2 NP Edgardo_Sogno -11.5253776142
2 NP Universitat_de_Barcelona -8.19317310398
2 NP Col·leccions_Matemàtiques -11.5253776142
2 WW mes_d'_agost_de_1914 -8.44569718971
2 NP Castell_d'_Altafulla -11.5253776142
2 NP Editorial_Jurídica_de_Chile -11.5253776142
2 NP Maria_de_Medicis -11.5253776142
2 NC pintxo-caña -11.9541051469
2 VM reconèixer -7.6972176438
2 NC torner -11.9541051469
2 NC tornes -11.9541051469
2 VM inaugurant -11.1937252053
2 NP Saoirse_Ronan -10.4267653255
2 NP UdelaR -11.5253776142
2 AQ occidentale -10.7424003564
2 ZZ 12:30 -10.2466516344
2 VM sindicada -10.0951129166
2 WW 15_de_febrer_del_2005 -8.44569718971
2 NP Herenni -11.5253776142
2 NP Biologia_per_la_Universitat_Autònoma_de_Barcelona -11.5253776142
2 NP Cuentos -10.139083253
2 WW 20_d'_abril_de_2007 -8.44569718971
2 NP L._&_Gartshore -11.5253776142
2 NC biberó -11.9541051469
2 NC discussions -10.0081949978
2 NP Campió_de_França -9.91593970173
2 NC pilons -11.9541051469
2 RG posteriorment -5.27449028837
2 NC tron -7.10991806044
2 NC submarinistes -11.9541051469
2 NC robòtica -11.9541051469
2 VM revocats -11.1937252053
2 NC jerseis -11.9541051469
2 NP Matamoe -11.5253776142
2 NP Castilla_la_Vieja -11.5253776142
2 NP Mary_Elizabeth_Mastrantonio -11.5253776142
2 NP Uxorem -11.5253776142
2 NP SS-Standartenführer_Walter_Harzer -11.5253776142
2 NP Xoriguerisme -11.5253776142
2 NC avantbraç -10.5678107858
2 NP Middle-Earth -11.5253776142
2 NP Genovés -10.8322304336
2 VM compartia -11.1937252053
2 NP Six_Février -11.5253776142
2 NC arquitectes -9.38915578944
2 NP Critèrium_Nacional -11.5253776142
2 ZZ 20.000_hab_/_km2 -10.2466516344
2 NC cataractes -10.8554928582
2 NP Museu_de_Zoologia_Comparativa_de_la_Universitat_de_Harvard -11.5253776142
2 NP Pàusies -10.4267653255
2 NP Blanc -10.4267653255
2 AQ Österreichs -10.7424003564
2 NP Nòmina -11.5253776142
2 NP Batalla_de_Madrid -11.5253776142
2 VM puja -10.5005780247
2 NP Operació_Fèlix -11.5253776142
2 NP Figueres -9.44593607248
2 AQ prominent -9.13296244395
2 VM subject -11.1937252053
2 NC sinrazón -11.9541051469
2 VM canvià -9.40196573604
2 NC disc_dur -11.2609579663
2 NP N._&_Blotto -9.91593970173
2 NC epitelis -11.9541051469
2 NP Vamo -11.5253776142
2 WW 24_de_juliol -8.44569718971
2 NP Sociedad_Patriótica_Literaria -11.5253776142
2 WW dia_24_de_novembre -8.44569718971
2 NP Jocs_Olímpics_de_Hèlsinki -11.5253776142
2 NP Robert_Wadlow -11.5253776142
2 NP Arco_García_Lorca -11.5253776142
2 NP Llista_Vermella_de_la_IUCN -10.8322304336
2 NP Kafes -11.5253776142
2 NP OT -9.91593970173
2 PP vostè -7.01696836396
2 AQ jurisdiccional -9.64378806772
2 AQ dèrmics -10.7424003564
2 NC tour -10.3446672345
2 NP Catedral_de_Bèrgam -11.5253776142
2 NP Pimlico -11.5253776142
2 NP Badia -10.8322304336
2 NC Copes -11.9541051469
2 NP Rècia -11.5253776142
2 AQ qüestionables -10.7424003564
2 NP Antologías -11.5253776142
2 AQ hiperbòlica -10.7424003564
2 NC derivades -9.65152005391
2 NC matrícules -11.9541051469
2 NC cereals -10.3446672345
2 NP Crossodactylodes -9.12748234136
2 AQ carlí -10.0492531758
2 II Let -1.74919985481
2 NC Columnes -11.9541051469
2 NP Eratóstenes -11.5253776142
2 NP Ray_Toro -11.5253776142
2 NP Convent_de_Sant_Llorenç -11.5253776142
2 NC partitures -11.9541051469
2 NC antifeixisme -11.2609579663
2 AQ impositius -10.0492531758
2 NP PTS-punts_Promoció -9.91593970173
2 NP ILSA -11.5253776142
2 VM atenuat -11.1937252053
2 NC frustració -10.1623456777
2 WW 3_de_juliol_del_1910 -8.44569718971
2 NP Castell_de_Travadell -11.5253776142
2 VM subsistí -11.1937252053
2 NC sia -11.2609579663
2 NP Advertència -10.8322304336
2 NC admissibilitat -11.9541051469
2 VM desvetllar -10.5005780247
2 NP Trevor_Peres -10.8322304336
2 NC sis -9.38915578944
2 VM format -8.10268275191
2 NP Rabós -10.8322304336
2 NP Barça_Cadet_A -11.5253776142
2 NC anticarro -11.2609579663
2 VM formar -6.52089637081
2 AQ novel·lística -10.7424003564
2 AQ quíntica -8.2574937066
2 AQ nikeae -10.7424003564
2 AQ àrtiques -10.7424003564
2 ZZ B-511 -10.2466516344
2 NP Beauxbatons -10.8322304336
2 NP Kerrie_McCarver -10.8322304336
2 NP Josep_Ferran_de_Baviera -10.8322304336
2 NP Estellés -10.8322304336
2 NC endarrera -11.9541051469
2 VM atabalada -11.1937252053
2 NC escita -11.9541051469
2 VM sortiria -11.1937252053
2 NC setmana -8.37058620845
2 NP Festes_de_la_Llibertat -11.5253776142
2 WW 14_de_juliol_de_1989 -8.44569718971
2 AO vintenes -8.1056094023
2 NC syndrome -11.9541051469
2 NP Marató -9.73361814493
2 NP Figura -10.139083253
2 VM disseny -11.1937252053
2 NP Josep_Maria_Cadena -11.5253776142
2 NP P.P._&_Truong -11.5253776142
2 NC Variant -11.9541051469
2 NC penúria -11.9541051469
2 NC candidat -8.37058620845
2 VM enredar -11.1937252053
2 NP Alcalde_de_Tomelloso -11.5253776142
2 AQ clàsiques -10.7424003564
2 NP Merino-Viteri -10.4267653255
2 NP Castell_de_Milmanda -11.5253776142
2 NP Desvignes -11.5253776142
2 ZZ 3.969_metres -10.2466516344
2 NC satrapies -10.5678107858
2 NP Fotos_de_el_Mont_Rosa -10.4267653255
2 NC diputacions -9.75688056957
2 NP Boezinge -11.5253776142
2 NP Shrewsbury -11.5253776142
2 VM assignades -10.5005780247
2 NC Bridge -11.9541051469
2 NP Galeazzo_Ciano -11.5253776142
2 NP Oxyrhynchus -11.5253776142
2 NP Circuit_de_el_Mont-Blanc -11.5253776142
2 VM Estem -11.1937252053
2 VM discorre -10.0951129166
2 NP Alcalde_de_Castelló_de_la_Plana -11.5253776142
2 NP Sulpícia -11.5253776142
2 NP Intendent_Municipal_de_Florida_per_el_Partit_Colorado -11.5253776142
